siren,sources,origines,methode_jointure,confiance_jointure,denomination,code_postal,commune,site_web,nom_structure_porteuse,naf,tranche_effectifs,categorie_juridique,group_naf,group_cate,denomination__tiers_lieux,code_postal__tiers_lieux,commune__tiers_lieux,site_web__tiers_lieux,nom_usage,denomination__ess_x_naf,denomination__cate_x_naf,denomination__ess_flag_insee,famille_ess,naf_numerique,tags_numerique,naf_enrich_source,naf_enrich_method,categorie_juridique_enrich_source,categorie_juridique_enrich_method,tranche_effectifs_enrich_source,tranche_effectifs_enrich_method,denomination_enrich_source,denomination_enrich_method,nom_usage_enrich_source,nom_usage_enrich_method,sigle_enrich_source,sigle_enrich_method,sigle,date_creation_enrich_source,date_creation_enrich_method,date_creation,est_active_enrich_source,est_active_enrich_method,est_active,rna_enrich_source,rna_enrich_method,rna,flag_ess_sirene_enrich_source,flag_ess_sirene_enrich_method,flag_ess_sirene,caractere_employeur_enrich_source,caractere_employeur_enrich_method,caractere_employeur,categorie_entreprise_enrich_source,categorie_entreprise_enrich_method,categorie_entreprise,societe_mission_enrich_source,societe_mission_enrich_method,societe_mission,annee_effectifs_enrich_source,annee_effectifs_enrich_method,annee_effectifs,siret_siege,siret_siege_enrich_source,siret_siege_enrich_method
923047963,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RCM 2,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2022-10-05,sirene,siren_direct,True,sirene,siren_direct,W335007604,sirene,siren_direct,True,,,,,,,,,,,,,92304796300015,sirene,siren_direct
923078778,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GROUPE BIONA,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-02-02,sirene,siren_direct,True,sirene,siren_direct,W863011683,sirene,siren_direct,True,,,,,,,,,,,,,92307877800019,sirene,siren_direct
923095103,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,T4 ZONE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,sirene,siren_direct,T4 ZONE,sirene,siren_direct,2012-12-23,sirene,siren_direct,True,sirene,siren_direct,W642001648,sirene,siren_direct,True,,,,,,,,,,,,,92309510300019,sirene,siren_direct
923113559,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,WOOPEAR,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2022-02-07,sirene,siren_direct,True,sirene,siren_direct,W252006839,sirene,siren_direct,True,,,,,,,,,,,,,92311355900010,sirene,siren_direct
923119523,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FRNIX,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2010-06-04,sirene,siren_direct,True,sirene,siren_direct,W751205285,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,92311952300028,sirene,siren_direct
923122709,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,NFC - NUMERIQUE FOX CLUB,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2021-01-26,sirene,siren_direct,True,sirene,siren_direct,W833007884,,,,,,,,,,,,,,,,92312270900010,sirene,siren_direct
923126585,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FLASHCLOUD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2022-10-25,sirene,siren_direct,True,sirene,siren_direct,W932012443,sirene,siren_direct,True,,,,,,,,,,,,,92312658500010,sirene,siren_direct
923128151,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,XRPL COMMONS,,,,,63.11Z,03,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-03-01,sirene,siren_direct,True,sirene,siren_direct,W751268584,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,92312815100035,sirene,siren_direct
923162143,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FLUXY GROUP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-02-22,sirene,siren_direct,True,sirene,siren_direct,W863011708,sirene,siren_direct,True,,,,,,,,,,,,,92316214300013,sirene,siren_direct
923168637,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION DIGITAL HABITAT,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-01-31,sirene,siren_direct,True,sirene,siren_direct,W691107114,sirene,siren_direct,True,,,,,,,,,,,,,92316863700026,sirene,siren_direct
923209761,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION AUX SECOURS DES UTILISATEURS VICTIMES DES RANCONGICIELS ( ASECUR ),,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-03-06,sirene,siren_direct,True,sirene,siren_direct,W932012603,sirene,siren_direct,True,,,,,,,,,,,,,92320976100017,sirene,siren_direct
923226047,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GROUPE SPEED CLOUD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-03-07,sirene,siren_direct,True,sirene,siren_direct,W081007229,sirene,siren_direct,True,,,,,,,,,,,,,92322604700028,sirene,siren_direct
923239552,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FAIS PAS GENRE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2018-10-29,sirene,siren_direct,True,sirene,siren_direct,W802017392,sirene,siren_direct,True,,,,,,,,,,,,,92323955200022,sirene,siren_direct
923264816,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LE COMPTOIR DIGITAL SUD (CDS),,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2022-06-21,sirene,siren_direct,True,sirene,siren_direct,W133036535,sirene,siren_direct,True,,,,,,,,,,,,,92326481600011,sirene,siren_direct
923285597,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DELZYION'CLOUD (DLZ'CLOUD),,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-03-22,sirene,siren_direct,False,sirene,siren_direct,W032007154,sirene,siren_direct,True,,,,,,,,,,,,,92328559700012,sirene,siren_direct
923309934,tiers_lieux,tiers_lieux,scoring,1.0,Le Cube Garges,95140.0,GARGES LES GONESSE,https://www.lecubegarges.fr/,,84.12Z,12,4140,,,,,,,,,,,,False,,sirene,siren_direct,sirene,siren_direct,sirene,siren_direct,,,,,,,,sirene,siren_direct,2023-01-01,sirene,siren_direct,True,,,,,,,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,92330993400019,sirene,siren_direct
923322085,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SECRET DE NAISSANCE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-02-03,sirene,siren_direct,True,sirene,siren_direct,W751268459,sirene,siren_direct,True,,,,,,,,,,,,,92332208500013,sirene,siren_direct
923334171,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,IDIA TECH GRIMPORT DEVELOPPEMENT,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-03-28,sirene,siren_direct,True,sirene,siren_direct,W302021052,sirene,siren_direct,True,,,,,,,,,,,,,92333417100017,sirene,siren_direct
923364038,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TWENTY-FIVE SCOPE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-04-05,sirene,siren_direct,True,sirene,siren_direct,W774009998,sirene,siren_direct,True,,,,,,,,,,,,,92336403800011,sirene,siren_direct
923395602,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PANEL.RIP,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-02-14,sirene,siren_direct,True,sirene,siren_direct,W341013709,sirene,siren_direct,True,,,,,,,,,,,,,92339560200017,sirene,siren_direct
923398861,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,METEKI COMMUNICATION,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-04-06,sirene,siren_direct,True,sirene,siren_direct,W833009069,sirene,siren_direct,True,,,,,,,,,,,,,92339886100016,sirene,siren_direct
923419667,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,HACK4VALUES,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2022-02-15,sirene,siren_direct,True,sirene,siren_direct,W332031578,sirene,siren_direct,True,,,,,,,,,,,,,92341966700012,sirene,siren_direct
923428619,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INCLUSIVE METAL,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-03-09,sirene,siren_direct,True,sirene,siren_direct,W441007111,sirene,siren_direct,True,,,,,,,,,,,,,92342861900012,sirene,siren_direct
923429419,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GOLACO,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-04-21,sirene,siren_direct,True,sirene,siren_direct,W943011229,sirene,siren_direct,True,,,,,,,,,,,,,92342941900016,sirene,siren_direct
923446108,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COGNITIF & CONNECTE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-04-17,sirene,siren_direct,True,sirene,siren_direct,W133037703,sirene,siren_direct,True,,,,,,,,,,,,,92344610800014,sirene,siren_direct
923471916,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VERYCLOUD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-04-26,sirene,siren_direct,False,sirene,siren_direct,W802018512,sirene,siren_direct,True,,,,,,,,,,,,,92347191600018,sirene,siren_direct
923489017,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,POPSCLOUD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-04-25,sirene,siren_direct,False,sirene,siren_direct,W931027387,sirene,siren_direct,True,,,,,,,,,,,,,92348901700015,sirene,siren_direct
923504989,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SCRUTIN,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-01-30,sirene,siren_direct,True,sirene,siren_direct,W941018669,sirene,siren_direct,True,,,,,,,,,,,,,92350498900016,sirene,siren_direct
923522627,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LES AMIS DU PATRIMOINE EUROPEEN (EN BOURGOGNE - FRANCHE-COMTE),,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-04-02,sirene,siren_direct,True,sirene,siren_direct,W711005782,sirene,siren_direct,True,,,,,,,,,,,,,92352262700010,sirene,siren_direct
923524326,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BADASS,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-04-06,sirene,siren_direct,True,sirene,siren_direct,W941018806,sirene,siren_direct,True,,,,,,,,,,,,,92352432600017,sirene,siren_direct
923533186,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OXNYA GROUP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-05-04,sirene,siren_direct,True,sirene,siren_direct,W012015793,sirene,siren_direct,True,,,,,,,,,,,,,92353318600022,sirene,siren_direct
923536999,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASTROCLOUD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-05-15,sirene,siren_direct,False,sirene,siren_direct,W593008683,sirene,siren_direct,True,,,,,,,,,,,,,92353699900017,sirene,siren_direct
923542633,sirene|tiers_lieux,cate_x_naf|ess_flag_insee|tiers_lieux,siren_direct,0.88,CYBERGRANGE,67100.0,STRASBOURG,https://www.cybergrange.eu/,,62.02A,NN,9260.0,group_naf_2,group_cate_2,La CyberGrange,,,,,,CYBERGRANGE,CYBERGRANGE,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-04-27,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,,,,92354263300014,sirene,siren_direct
923546683,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MYCELIUMS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-05-23,sirene,siren_direct,True,sirene,siren_direct,W751269719,sirene,siren_direct,True,,,,,,,,,,,,,92354668300015,sirene,siren_direct
923557599,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SPEEDI-HEBERG,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-05-24,sirene,siren_direct,True,sirene,siren_direct,W743006959,sirene,siren_direct,True,,,,,,,,,,,,,92355759900019,sirene,siren_direct
923562136,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NEBULOUS NETWORK,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2022-01-18,sirene,siren_direct,True,sirene,siren_direct,W284004451,sirene,siren_direct,True,,,,,,,,,,,,,92356213600013,sirene,siren_direct
923564595,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RESEAU BIM NORMANDIE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-05-24,sirene,siren_direct,True,sirene,siren_direct,W142017555,sirene,siren_direct,True,,,,,,,,,,,,,92356459500018,sirene,siren_direct
923572937,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ARKADIAMC GROUP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-05-21,sirene,siren_direct,True,sirene,siren_direct,W172010563,sirene,siren_direct,True,,,,,,,,,,,,,92357293700012,sirene,siren_direct
923598106,tiers_lieux,tiers_lieux,scoring,0.8,Tiers-lieu numérique,80200.0,PERONNE,https://tierslieunumerique.fr,,94.99Z,NN,9220,,,,,,,,,,,association,False,,sirene,siren_direct,sirene,siren_direct,sirene,siren_direct,,,,,,,,sirene,siren_direct,2019-07-30,sirene,siren_direct,True,sirene,siren_direct,W073006879,sirene,siren_direct,True,,,,,,,,,,,,,92359810600014,sirene,siren_direct
923602171,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION POUR LA VISIBILITE NUMERIQUE EN FAVEUR DES ACTEURS TOURISTIQUE DE SAINTE-ROSE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-05-15,sirene,siren_direct,True,sirene,siren_direct,W9R3006229,sirene,siren_direct,True,,,,,,,,,,,,,92360217100012,sirene,siren_direct
923606602,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VERSATIL ET COMPAGNIE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-03-02,sirene,siren_direct,True,sirene,siren_direct,W442028055,sirene,siren_direct,True,,,,,,,,,,,,,92360660200012,sirene,siren_direct
923613483,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LA FRASQUE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-04-29,sirene,siren_direct,True,sirene,siren_direct,W751269447,sirene,siren_direct,True,,,,,,,,,,,,,92361348300018,sirene,siren_direct
923620660,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DATA GOVERNANCE ALLIANCE FOR SMARTER CITIZENS (DG4SC),,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-04-05,sirene,siren_direct,True,sirene,siren_direct,W691107420,sirene,siren_direct,True,,,,,,,,,,,,,92362066000012,sirene,siren_direct
923624456,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VIPLE NETWORK SERVICES,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-05-22,sirene,siren_direct,True,sirene,siren_direct,W081007272,sirene,siren_direct,True,,,,,,,,,,,,,92362445600011,sirene,siren_direct
923629232,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NOUT WEB REUNION,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-06-01,sirene,siren_direct,True,sirene,siren_direct,W9R3006232,sirene,siren_direct,True,,,,,,,,,,,,,92362923200011,sirene,siren_direct
923633077,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FABULOUS TECHS,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-03-01,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,92363307700014,sirene,siren_direct
923653232,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RAKUVEN DEFENSE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-06-12,sirene,siren_direct,True,sirene,siren_direct,W172010577,sirene,siren_direct,True,,,,,,,,,,,,,92365323200010,sirene,siren_direct
923678148,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PC PAS SORCIER,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it,,,,,,,,,,,,,,sirene,siren_direct,2023-06-19,sirene,siren_direct,True,sirene,siren_direct,W751270055,sirene,siren_direct,True,,,,,,,,,,,,,92367814800019,sirene,siren_direct
923682918,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,AUTIS'CONECT,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2020-02-03,sirene,siren_direct,True,sirene,siren_direct,W931023095,sirene,siren_direct,True,,,,,,,,,,,,,92368291800019,sirene,siren_direct
923689137,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,HESS-GROUP,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-05-22,sirene,siren_direct,True,sirene,siren_direct,W343031198,sirene,siren_direct,True,,,,,,,,,,,,,92368913700027,sirene,siren_direct
923689152,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RONY,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-06-19,sirene,siren_direct,True,sirene,siren_direct,W383009443,sirene,siren_direct,True,,,,,,,,,,,,,92368915200018,sirene,siren_direct
923690168,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,PHOENIX,,,,,62.01Z,02,5560.0,group_naf_1,group_cate_2,,,,,,,,,cooperative,True,dev_logiciel,,,,,,,,,,,,,,sirene,siren_direct,2023-06-12,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,sirene,siren_direct,PME,,,,sirene,siren_direct,2023.0,92369016800037,sirene,siren_direct
923695217,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LAMAISONRP,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux,,,,,,,,,,,,,,sirene,siren_direct,2023-06-15,sirene,siren_direct,True,sirene,siren_direct,W595042380,sirene,siren_direct,True,,,,,,,,,,,,,92369521700011,sirene,siren_direct
923697932,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,STVALERYCOEURDECAUX COMMUNICATION,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-04-07,sirene,siren_direct,True,sirene,siren_direct,W761008820,sirene,siren_direct,True,,,,,,,,,,,,,92369793200013,sirene,siren_direct
923703169,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SKYHOST,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-06-25,sirene,siren_direct,True,sirene,siren_direct,W832021476,sirene,siren_direct,True,,,,,,,,,,,,,92370316900014,sirene,siren_direct
923715338,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GROUPE TYSKO,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-06-19,sirene,siren_direct,True,sirene,siren_direct,W593008705,sirene,siren_direct,True,,,,,,,,,,,,,92371533800011,sirene,siren_direct
923726905,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SPACESHIP CRAFTING,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux,,,,,,,,,,,,,,sirene,siren_direct,2023-04-29,sirene,siren_direct,True,sirene,siren_direct,W793005272,sirene,siren_direct,True,,,,,,,,,,,,,92372690500022,sirene,siren_direct
923737936,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ENGENIWEB,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-06-27,sirene,siren_direct,True,sirene,siren_direct,W062018761,sirene,siren_direct,True,,,,,,,,,,,,,92373793600016,sirene,siren_direct
923767495,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SUPERCHICANE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-05-08,sirene,siren_direct,True,sirene,siren_direct,W931027493,sirene,siren_direct,True,,,,,,,,,,,,,92376749500016,sirene,siren_direct
923767529,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,SOCIOS FC METZ,,,,,63.12Z,NN,9260.0,group_naf_2,group_cate_2,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2022-07-07,sirene,siren_direct,True,,,,sirene,siren_direct,True,,,,,,,,,,,,,92376752900012,sirene,siren_direct
923778856,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ATHENA-HEBERG,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement,,,,,,,,,,,,,,sirene,siren_direct,2023-02-26,sirene,siren_direct,True,sirene,siren_direct,W741010550,sirene,siren_direct,True,,,,,,,,,,,,,92377885600016,sirene,siren_direct
923809644,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TOUTEMPS,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-06-28,sirene,siren_direct,True,sirene,siren_direct,W751270134,sirene,siren_direct,True,,,,,,,,,,,,,92380964400019,sirene,siren_direct
923809693,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOSERVICESWEB,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web,,,,,,,,,,,,,,sirene,siren_direct,2023-07-04,sirene,siren_direct,True,sirene,siren_direct,W336007675,sirene,siren_direct,True,,,,,,,,,,,,,92380969300016,sirene,siren_direct
